text@iau1978m	@iau1978m	1481.395	1482.131	а почему вас не ловят?
text@iau1978m	@iau1978m	1482.428	1483.396	вы серьезно говорите сейчас?
text@iau1978m	@iau1978m	1486.81	1487.801	сколько раз вы помните?
text@iau1978m	@iau1978m	1496.131	1496.818	это классная идея
text@iau1978m	@iau1978m	1498.57	1501.033	#смеется#
text@iau1978m	@iau1978m	1501.396	1502.553	забрали лодку и ушли//
text@iau1978m	@iau1978m	1504.281	1504.967	ужас какой!
text@iau1978m	@iau1978m	1531.728	1534.703	а возраст какой был у мальчика и девочки где-нибудь лет...?
text@iau1978m	@iau1978m	1535.827	1537.494	#одновременно# ну хорошо ну неважно ну молодые?
text@iau1978m	@iau1978m	1539.481	1539.703	угу//
text@iau1978m	@iau1978m	1548.061	1548.617	пятюнечку//
text@iau1978m	@iau1978m	1550.863	1551.604	хорошая//
text@iau1978m	@iau1978m	1552.851	1553.308	ага//
text@iau1978m	@iau1978m	1555.049	1570.95	Кирилл/ вы позволите мне сейчас поговорить с вами/ ну по про.../ поговорить с вами про важную тему/ потому что у меня/ дочери/ и очевидно что они/ ээм/ ну я не знаю/ у меня одной вот средней 12/ я не понимаю она еще подходит по возрасту?
text@iau1978m	@iau1978m	1571.531	1577.531	подходит/ до скольки э/  или со скольки вы бы/ как бы сказать/ рекоммендовали слушать песни которые вы поете?
text@iau1978m	@iau1978m	1581.221	1581.962	с лет шестнадцати//
text@iau1978m	@iau1978m	1582.518	1584.543	все/ тогда подождем еще пока//
text@krt1997m	@krt1997m	1231.325	1231.87	здрасьте!
text@krt1997m	@krt1997m	1241.536	1242.1	супер/
text@krt1997m	@krt1997m	1244.6	1245.159	супер/
text@krt1997m	@krt1997m	1252.264	1252.504	конечно//
text@krt1997m	@krt1997m	1254.486	1257.036	эээээээ/ да я дома зависал//
text@krt1997m	@krt1997m	1260.531	1261.254	ну/ да//
text@krt1997m	@krt1997m	1263.066	1263.975	смотрел фильмы//
text@krt1997m	@krt1997m	1266.22	1267.077	#смеется#
text@krt1997m	@krt1997m	1267.133	1268.864	#нрзб#
text@krt1997m	@krt1997m	1269.959	1271.4	ну мы смотрели Гарри Поттера//
text@krt1997m	@krt1997m	1272.534	1274.09	да! пересматривали// 
text@krt1997m	@krt1997m	1274.373	1275.105	ностальгировали//
text@krt1997m	@krt1997m	1276.71	1277.155	третья//
text@krt1997m	@krt1997m	1278.814	1279.848	Аз! Азкабана//
text@krt1997m	@krt1997m	1281.254	1282.009	#смеется#
text@krt1997m	@krt1997m	1302.899	1305.503	ну тогда было модно быть похожим на Курта Кобейна//
text@krt1997m	@krt1997m	1307.042	1307.729	на Мика Джаггера//
text@krt1997m	@krt1997m	1308.298	1309.88	я хочу быть похожим на Мика Джаггера//
text@krt1997m	@krt1997m	1310.323	1310.607	да?
text@krt1997m	@krt1997m	1311.706	1312.537	нет я не знаю что это//
text@krt1997m	@krt1997m	1313.736	1316.413	аааааааааа/ да да да ну я.../ я примерно умею вот так//
text@krt1997m	@krt1997m	1320.857	1322.45	у меня руки в принципе не работают//
text@krt1997m	@krt1997m	1323.452	1325.177	да/ я недавно упал с мотоцикла//
text@krt1997m	@krt1997m	1325.69	1325.951	да//
text@krt1997m	@krt1997m	1326.249	1327.15	руки не работают//
text@krt1997m	@krt1997m	1327.789	1330.088	ну я ехал на мотоцикле упал/ руки не работают//
text@krt1997m	@krt1997m	1333.405	1333.839	э/ к вам// 
text@krt1997m	@krt1997m	1337.485	1338.721	да/ ну чтоб не опоздать
text@krt1997m	@krt1997m	1352.022	1359.157	нууу/ ээ/ я про стиль одежды// вот/ про поведение на сцене/ мне нравится как он ведет себя на сцене как он одевается//
text@krt1997m	@krt1997m	1361.455	1364.888	я считаю что если ты худой как я ты должен вот быть похожим на Мика Джаггера//
text@krt1997m	@krt1997m	1367.645	1368.205	да//
text@krt1997m	@krt1997m	1374.993	1377.22	так скажем/ #смеетсся#/ я согласен//
text@krt1997m	@krt1997m	1383.737	1386.12	#нрзб#/ я бы хотел быть как вы//
text@krt1997m	@krt1997m	1392.574	1392.901	да//
text@krt1997m	@krt1997m	1403.454	1404.971	он кстати не сильно и худой
text@krt1997m	@krt1997m	1410.922	1411.305	спасибо//
text@krt1997m	@krt1997m	1415.354	1424.163	эээ/ нуу/ в школе я/ хотел набрать вес сейчас меня вполне все устраивает мне нравится/ я пришел/ нашел применение весу своему
text@krt1997m	@krt1997m	1426.255	1426.759	я знаю//
text@krt1997m	@krt1997m	1430.233	1430.652	да//
text@krt1997m	@krt1997m	1434.461	1434.709	да//
text@krt1997m	@krt1997m	1437.191	1437.815	на весну//
text@krt1997m	@krt1997m	1438.9	1440.071	да/ к сожалению//
text@krt1997m	@krt1997m	1445.269	1447.099	нет/ пока еще думаем ну вот весна
